Date,Product,Subproduct,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,Zip,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
08/14/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OH,43229,,N/A,Phone,08/15/2013,Closed with explanation,Yes,No,489499
07/25/2013,Debt collection,Credit card,Taking/threatening an illegal action,Sued w/o proper notification of suit,,,Discover,TX,75070,,N/A,Web,07/26/2013,Closed with explanation,Yes,No,466787
08/01/2013,Student loan,Non-federal student loan,Problems when you are unable to pay,Problems when you are unable to pay,,,JPMorgan Chase & Co.,CA,90028,,N/A,Web,08/05/2013,Closed with explanation,Yes,No,472143
08/01/2013,Credit reporting,,Credit monitoring or identity protection,Billing dispute,,,Citibank,LA,70003,,N/A,Web,08/06/2013,Closed with explanation,Yes,Yes,472144
08/08/2013,Credit card,,Billing disputes,,,,Comerica,MI,48234,Older American,N/A,Referral,08/16/2013,Closed with explanation,Yes,No,482686
07/25/2013,Consumer Loan,Installment loan,Shopping for a loan or lease,,,,Wells Fargo & Company,FL,33881,,N/A,Postal mail,07/26/2013,Closed with explanation,Yes,No,466684
07/25/2013,Consumer Loan,Installment loan,Shopping for a loan or lease,,,,"SunTrust Banks, Inc.",FL,33881,,N/A,Postal mail,07/26/2013,Closed with explanation,Yes,No,466686
08/01/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,CA,91724,,N/A,Web,08/05/2013,Closed with explanation,Yes,Yes,472150
08/01/2013,Credit card,,Closing/Cancelling account,,,,Capital One,NY,10965,,N/A,Phone,08/05/2013,Closed with explanation,Yes,Yes,472154
08/08/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,FL,32591,,N/A,Referral,08/09/2013,Closed with explanation,Yes,No,482704
08/21/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,GA,30024,,N/A,Web,08/22/2013,Closed with explanation,Yes,No,499619
08/08/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,The Huntington National Bank,OH,43082,,N/A,Web,08/09/2013,Closed with monetary relief,Yes,No,483579
07/25/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,MN,55447,,N/A,Web,07/29/2013,Closed with explanation,Yes,Yes,474961
08/01/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Bank of America,AL,36532,,N/A,Referral,08/07/2013,Closed with explanation,Yes,No,472729
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,95608,"Older American, Servicemember",N/A,Phone,07/29/2013,Closed with explanation,Yes,Yes,466809
07/26/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,JPMorgan Chase & Co.,TX,75070,,N/A,Web,07/29/2013,Closed with monetary relief,Yes,No,474878
07/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,CA,95376,,N/A,Referral,07/29/2013,Closed with explanation,Yes,Yes,468023
08/08/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,PA,18706,,N/A,Web,08/09/2013,Closed with explanation,Yes,Yes,483584
08/08/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,IN,46033,,N/A,Postal mail,08/20/2013,Closed with non-monetary relief,Yes,No,483587
08/14/2013,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,MT,95715,Older American,N/A,Web,08/15/2013,Closed with explanation,Yes,No,489509
07/26/2013,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,MD,21207,Servicemember,N/A,Referral,07/29/2013,Closed with explanation,Yes,Yes,468171
07/25/2013,Credit card,,Application processing delay,,,,Citibank,MA,02703,,N/A,Phone,07/29/2013,Closed with explanation,Yes,No,466816
08/08/2013,Credit card,,Billing disputes,,,,Barclays PLC,MD,20874,Older American,N/A,Phone,08/09/2013,Closed with explanation,Yes,No,483593
08/08/2013,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,AL,36695,Servicemember,N/A,Web,08/09/2013,Closed with explanation,Yes,No,483594
07/26/2013,Credit card,,Convenience checks,,,,JPMorgan Chase & Co.,NH,03470,"Older American, Servicemember",N/A,Phone,07/29/2013,Closed with explanation,Yes,No,467317
08/14/2013,Credit card,,APR or interest rate,,,,Capital One,MN,55045,,N/A,Web,08/16/2013,Closed with explanation,Yes,No,489511
08/09/2013,Credit card,,Credit determination,,,,Amex,NJ,07205,,N/A,Phone,08/12/2013,Closed with explanation,Yes,No,486629
08/08/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Wells Fargo & Company,CA,92071,,N/A,Web,08/09/2013,Closed with explanation,Yes,No,483604
08/14/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,Citibank,CA,90034,,N/A,Web,08/15/2013,Closed with non-monetary relief,Yes,No,489621
07/26/2013,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,,,Equifax,NC,28205,,N/A,Web,07/26/2013,Closed with non-monetary relief,Yes,No,475592
07/25/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ditech Financial LLC,CA,90041,Servicemember,N/A,Phone,07/29/2013,Closed with explanation,Yes,No,466836
08/01/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,CA,93552,,N/A,Web,08/06/2013,Closed with explanation,Yes,No,472189
08/14/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OH,45324,Older American,N/A,Web,08/14/2013,Closed with explanation,Yes,No,489517
08/21/2013,Credit card,,Billing disputes,,,,Citibank,VA,23106,,N/A,Web,09/11/2013,Closed with monetary relief,Yes,No,499637
07/26/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Synchrony Financial,NC,28328,,N/A,Postal mail,08/01/2013,Closed with explanation,Yes,Yes,480284
08/21/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,FL,32257,,N/A,Referral,08/22/2013,Closed with explanation,Yes,No,499627
08/14/2013,Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,,,"Expert Global Solutions, Inc.",TX,77449,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,492292
08/01/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,"TransUnion Intermediate Holdings, Inc.",MI,49442,,N/A,Web,08/01/2013,Closed with explanation,Yes,No,472199
08/08/2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,Freedom Mortgage,KS,67219,,N/A,Web,08/12/2013,Closed with explanation,Yes,No,483625
08/14/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,MD,21704,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,492157
08/14/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,Encore Capital Group,FL,33780,,N/A,Postal mail,08/15/2013,Closed with explanation,Yes,No,489528
08/14/2013,Credit card,,Advertising and marketing,,,,Citibank,VA,23221,,N/A,Web,08/14/2013,Closed with non-monetary relief,Yes,No,492158
07/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Arbor Residential Mortgage LLC,NY,10465,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,464030
08/08/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Navy FCU,NH,03598,Servicemember,N/A,Web,08/13/2013,Closed with explanation,Yes,Yes,483647
07/25/2013,Credit card,,Other,,,,First National Bank of Omaha,FL,33306,,N/A,Web,07/25/2013,Closed,Yes,Yes,475876
08/01/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,CA,92129,,N/A,Web,08/05/2013,Closed with explanation,Yes,No,454526
08/01/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,"SunTrust Banks, Inc.",VA,23116,,N/A,Web,08/06/2013,Closed with explanation,Yes,No,472227
07/25/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MO,64152,,N/A,Web,07/29/2013,Closed with explanation,Yes,No,466907
08/01/2013,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,,,Equifax,AK,99688,,N/A,Web,08/01/2013,Closed with explanation,Yes,Yes,472184
08/21/2013,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,,,Bank of America,AZ,85016,Servicemember,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,499192
08/08/2013,Mortgage,Other mortgage,Credit decision / Underwriting,,,,Bank of America,TX,75044,,N/A,Postal mail,08/09/2013,Closed with explanation,Yes,Yes,483658
07/25/2013,Student loan,Non-federal student loan,Problems when you are unable to pay,Problems when you are unable to pay,,,"Navient Solutions, Inc.",OH,43606,,N/A,Web,07/26/2013,Closed with explanation,Yes,Yes,466917
07/25/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,HI,96744,,N/A,Phone,07/30/2013,Closed with explanation,Yes,Yes,466922
08/14/2013,Credit reporting,,Incorrect information on credit report,Public record,,,"TransUnion Intermediate Holdings, Inc.",CA,92563,,N/A,Postal mail,09/04/2013,Closed with non-monetary relief,Yes,No,493306
08/08/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,"First American Mitigators, PLLC.",MI,48223,,N/A,Web,08/13/2013,Untimely response,No,,482784
08/01/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"R&R Professional Recovery, Inc.",MD,21044,Servicemember,N/A,Web,08/22/2013,Closed with non-monetary relief,Yes,No,472242
08/14/2013,Credit card,,Other,,,,Citibank,CA,92078,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,492182
08/21/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Regions Financial Corporation,GA,30058,,N/A,Web,08/22/2013,Closed,Yes,No,499654
08/01/2013,Mortgage,Reverse mortgage,Settlement process and costs,,,,Wells Fargo & Company,TX,75081,,N/A,Web,08/06/2013,Closed with explanation,Yes,No,472247
08/08/2013,Credit card,,Balance transfer,,,,JPMorgan Chase & Co.,SC,29593,"Older American, Servicemember",N/A,Phone,08/12/2013,Closed with explanation,Yes,Yes,483674
08/08/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,WI,53952,,N/A,Web,08/21/2013,Closed with explanation,Yes,No,484566
07/26/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MN,55025,,N/A,Web,07/29/2013,Closed with explanation,Yes,No,467416
08/01/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,,,"I.C. System, Inc.",NY,13408,,N/A,Phone,08/12/2013,Closed,Yes,No,472249
08/01/2013,Credit reporting,,Incorrect information on credit report,Public record,,,"TransUnion Intermediate Holdings, Inc.",VA,23230,,N/A,Web,08/01/2013,Closed with explanation,Yes,Yes,475671
08/08/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"Citizens Financial Group, Inc.",NY,14215,,N/A,Referral,08/09/2013,Closed with explanation,Yes,No,484165
07/25/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,"Carrington Mortgage Holdings, LLC.",CA,94549,Older American,N/A,Web,07/30/2013,Closed with monetary relief,Yes,No,466889
08/21/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",CA,92660,,N/A,Referral,08/22/2013,Closed with explanation,Yes,No,501114
08/01/2013,Credit card,,Advertising and marketing,,,,JPMorgan Chase & Co.,TX,75002,Older American,N/A,Web,08/01/2013,Closed with explanation,Yes,No,472254
08/08/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,FL,32208,,N/A,Web,08/09/2013,Closed with explanation,Yes,No,482661
07/26/2013,Credit card,,Billing disputes,,,,"Portfolio Recovery Associates, Inc.",RI,02908,,N/A,Phone,07/29/2013,Closed with non-monetary relief,Yes,No,467425
08/21/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,95747,,N/A,Web,08/22/2013,Closed with non-monetary relief,Yes,Yes,499660
08/21/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",FL,32256,,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,499661
08/08/2013,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,,,Messerli & Kramer P.A.,MN,55402,Servicemember,N/A,Web,10/08/2013,Closed with explanation,Yes,No,483689
08/08/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Equifax,TX,77385,,N/A,Web,08/08/2013,Closed with non-monetary relief,Yes,Yes,483691
08/14/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,AZ,85139,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,491281
07/25/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",NH,03053,,N/A,Web,07/26/2013,Closed with explanation,Yes,No,466966
08/01/2013,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,,,"Debt Recovery Solutions, LLC",WA,98902,,N/A,Phone,08/12/2013,Closed with explanation,Yes,No,472278
08/14/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Equifax,TX,77072,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,489346
08/08/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,TX,77385,,N/A,Web,08/08/2013,Closed with non-monetary relief,Yes,No,483692
08/21/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,AZ,85172,Older American,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,499668
08/01/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Experian,CA,91381,,N/A,Web,08/01/2013,Closed with explanation,Yes,No,472282
07/25/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,Astoria Bank,NY,11951,,N/A,Phone,07/29/2013,Closed with explanation,Yes,No,466989
09/12/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Flagstar Bank,NM,87732,Older American,N/A,Web,09/13/2013,Closed with explanation,Yes,No,525939
08/14/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,90036,,N/A,Web,08/14/2013,Closed with explanation,Yes,Yes,489647
08/08/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,BB&T Financial,NC,27344,,N/A,Web,08/12/2013,Closed with explanation,Yes,Yes,483735
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NY,11787,,N/A,Postal mail,09/06/2013,Closed with non-monetary relief,Yes,No,464445
08/14/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Ocwen,MI,48239,,N/A,Phone,08/14/2013,Closed with explanation,Yes,Yes,492220
08/21/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Wells Fargo & Company,TX,78130,,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,499673
07/26/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,NC,28472,,N/A,Web,07/29/2013,Closed with explanation,Yes,No,467512
08/21/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,NC,27312,,N/A,Web,08/22/2013,Closed with explanation,Yes,Yes,499676
08/08/2013,Credit card,,APR or interest rate,,,,JPMorgan Chase & Co.,OH,45420,Older American,N/A,Web,08/08/2013,Closed with explanation,Yes,Yes,483742
08/21/2013,Bank account or service,Savings account,Deposits and withdrawals,,,,Citibank,CA,93401,,N/A,Referral,08/22/2013,Closed with non-monetary relief,Yes,No,500439
08/01/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,EverBank,TN,38002,,N/A,Web,08/06/2013,Closed with explanation,Yes,Yes,469071
08/01/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,JPMorgan Chase & Co.,CA,95125,,N/A,Web,08/06/2013,Closed with non-monetary relief,Yes,No,479264
07/26/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Ditech Financial LLC,NJ,07039,,N/A,Phone,07/29/2013,Closed with explanation,Yes,No,467539
08/14/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"Select Portfolio Servicing, Inc",CA,95608,,N/A,Referral,09/04/2013,Closed with explanation,Yes,No,490025
07/26/2013,Credit reporting,,Improper use of my credit report,Received marketing offer after opted out,,,"TransUnion Intermediate Holdings, Inc.",OH,44305,,N/A,Web,07/26/2013,Closed with explanation,Yes,No,467510
07/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,Synchrony Financial,TX,77449,,N/A,Web,07/26/2013,Closed with non-monetary relief,Yes,No,467543
07/26/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,PNC Bank N.A.,OH,44065,,N/A,Web,07/29/2013,Closed with explanation,Yes,No,467546
08/21/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,"Carrington Mortgage Holdings, LLC.",AZ,85212,,N/A,Web,08/22/2013,Closed with explanation,Yes,No,499683
08/14/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,ERC,TX,77584,,N/A,Phone,08/15/2013,Closed with non-monetary relief,Yes,No,489566
08/21/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,LoanDepot,NC,28146,Older American,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,499686
08/14/2013,Credit card,,Other,,,,Amex,TX,78729,,N/A,Web,08/14/2013,Closed with non-monetary relief,Yes,No,491253
08/01/2013,Credit card,,Credit card protection / Debt protection,,,,Bank of America,TX,75946,,N/A,Postal mail,08/05/2013,Closed with non-monetary relief,Yes,No,475025
08/08/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,CA,90005,,N/A,Postal mail,08/12/2013,Closed with explanation,Yes,No,484575
08/01/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,Bank of America,GA,30305,,N/A,Web,08/05/2013,Closed with monetary relief,Yes,No,472350
08/14/2013,Money transfers,Domestic (US) money transfer,Fraud or scam,,,,"PayPal Holdings, Inc.",NY,11553,,N/A,Web,08/15/2013,Closed with explanation,Yes,No,489547
07/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,"Trident Asset Management, L.L.C.",PA,17043,,N/A,Web,08/20/2013,Closed with non-monetary relief,Yes,No,467560
08/14/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,"Fidelity National Information Services, Inc. (FNIS)",TX,77077,,N/A,Web,08/14/2013,Closed with explanation,Yes,Yes,493342
07/26/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,WI,53074,,N/A,Web,07/29/2013,Closed with explanation,Yes,No,467577
07/26/2013,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,,,"Citizens Financial Group, Inc.",MA,02126,,N/A,Phone,07/29/2013,Closed with explanation,Yes,Yes,467572
08/01/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Citibank,NC,28079,,N/A,Referral,08/07/2013,Closed with explanation,Yes,No,472364
08/21/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,UT,84117,,N/A,Web,08/22/2013,Closed with explanation,Yes,No,499287
08/21/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,SC,29102,,N/A,Referral,08/22/2013,Closed with explanation,Yes,No,499954
08/14/2013,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,,,"Eisenburg,Whitman and Associates",CA,91325,Servicemember,N/A,Web,09/12/2013,Closed with explanation,No,,491200
08/14/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,The Law Office of Daniel Slane,OH,45368,,N/A,Phone,10/21/2013,Closed with explanation,Yes,No,489675
08/14/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Experian,NY,11949,,N/A,Web,08/15/2013,Closed with explanation,Yes,Yes,489661
07/26/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,Concord Servicing Corporation,GA,30075,,N/A,Web,08/22/2013,Closed with explanation,Yes,No,467589
08/14/2013,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,,,"PayPal Holdings, Inc.",VA,23417,,N/A,Web,08/15/2013,Closed with non-monetary relief,Yes,No,489680
08/14/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,"TransUnion Intermediate Holdings, Inc.",IN,46307,,N/A,Postal mail,09/20/2013,Closed with explanation,Yes,No,493344
08/08/2013,Debt collection,Credit card,Taking/threatening an illegal action,Seized/Attempted to seize property,,,"Pressler & Pressler, LLP",FL,33442,,N/A,Referral,08/13/2013,Closed with explanation,Yes,Yes,483784
08/14/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,CA,95609,,N/A,Referral,08/16/2013,Closed with explanation,Yes,No,488958
08/14/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,TD Bank US Holding Company,NH,03461,,N/A,Referral,08/16/2013,Closed with monetary relief,Yes,No,489581
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,OR,97220,,N/A,Referral,08/06/2013,Closed with explanation,Yes,No,472370
08/01/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,New York Community Bank,NJ,07002,,N/A,Referral,08/07/2013,Closed with explanation,Yes,No,472377
08/14/2013,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,,,M&T Bank Corporation,VA,20191,,N/A,Web,08/15/2013,Closed with explanation,Yes,No,489684
07/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,CA,92129,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,467602
08/14/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,Wells Fargo & Company,NV,89169,,N/A,Referral,08/16/2013,Closed with monetary relief,Yes,No,489585
08/08/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,PNC Bank N.A.,IL,60453,,N/A,Web,08/12/2013,Closed with explanation,Yes,No,483798
07/26/2013,Mortgage,Other mortgage,Other,,,,Ocwen,IL,60419,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,468162
08/14/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,91762,,N/A,Referral,08/16/2013,Closed with explanation,Yes,No,489595
08/21/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,FL,33708,Older American,N/A,Web,08/22/2013,Closed with monetary relief,Yes,No,501075
07/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,TX,78212,,N/A,Referral,08/06/2013,Closed with explanation,Yes,No,475240
08/14/2013,Mortgage,Other mortgage,Other,,,,Bank of America,CA,95821,,N/A,Referral,08/16/2013,Closed with explanation,Yes,No,489596
08/21/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,"Monarch Recovery Holdings, Inc.",MS,39404,Servicemember,N/A,Postal mail,10/16/2013,Closed with non-monetary relief,No,No,499705
07/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"Select Portfolio Servicing, Inc",NV,89101,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,480221
07/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Loan Care,FL,33064,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,468222
07/26/2013,Credit card,,Application processing delay,,,,Citibank,MO,65556,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,467619
08/14/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,PNC Bank N.A.,FL,34654,,N/A,Referral,08/16/2013,Closed with non-monetary relief,Yes,No,489922
07/26/2013,Mortgage,Other mortgage,Other,,,,Bank of America,TX,75123,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,479585
07/26/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,MI,48220,,N/A,Web,07/26/2013,Closed with non-monetary relief,Yes,No,466639
08/14/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,TD Bank US Holding Company,NJ,07628,,N/A,Web,08/15/2013,Closed with monetary relief,Yes,Yes,489692
08/21/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,AZ,85140,,N/A,Web,08/21/2013,Closed with non-monetary relief,Yes,No,499711
08/21/2013,Credit card,,APR or interest rate,,,,Capital One,HI,96734,,N/A,Web,08/21/2013,Closed with monetary relief,Yes,No,498234
07/26/2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,JPMorgan Chase & Co.,NY,10024,,N/A,Web,07/29/2013,Closed with monetary relief,Yes,No,457477
08/01/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,ME,04401,,N/A,Web,08/01/2013,Closed with explanation,Yes,Yes,472404
08/08/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,"NCB Management Services, Inc.",MI,63385,Older American,N/A,Phone,08/12/2013,Closed with non-monetary relief,Yes,No,483830
08/21/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,FL,33901,,N/A,Web,08/22/2013,Closed with explanation,Yes,No,499714
08/21/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,JPMorgan Chase & Co.,MA,02215,,N/A,Web,08/26/2013,Closed with monetary relief,Yes,No,499715
07/26/2013,Credit card,,Overlimit fee,,,,Capital One,MI,48505,,N/A,Web,07/26/2013,Closed with monetary relief,Yes,No,454719
08/14/2013,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,PA,18062,,N/A,Referral,08/16/2013,Closed with explanation,Yes,No,489940
08/14/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,IN,46307,,N/A,Postal mail,09/20/2013,Closed with non-monetary relief,Yes,No,489681
08/08/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,CA,95403,,N/A,Referral,08/12/2013,Closed with explanation,Yes,No,484481
08/08/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,JPMorgan Chase & Co.,CA,90501,,N/A,Referral,08/12/2013,Closed with explanation,Yes,Yes,484482
08/14/2013,Debt collection,I do not know,False statements or representation,Impersonated an attorney or official,,,United Portfolio Corp.,TX,78729,,N/A,Web,08/16/2013,Closed with non-monetary relief,Yes,No,489695
08/08/2013,Debt collection,Federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,,,United Student Aid (USA) Funds,,,,N/A,Phone,09/10/2013,Closed with explanation,Yes,No,483760
07/26/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Equifax,GA,30213,,N/A,Web,07/26/2013,Closed with non-monetary relief,Yes,No,475609
